day,operation,price,investment,total balance
186,buy,377.6000061035156,0,60450.89904785156
187,buy,380.3299865722656,0,56647.599182128906
188,buy,376.75,0,52880.099182128906
189,buy,376.8999938964844,0,49111.09924316406
190,buy,372.5899963378906,0,45385.199279785156
191,buy,381.510009765625,0,41570.099182128906
192,buy,385.9500122070313,0,37710.599060058594
193,buy,373.3200073242188,0,33977.398986816406
194,buy,365.9299926757813,0,30318.099060058594
195,buy,361.2000122070313,0,26706.09893798828
196,buy,355.67999267578125,0,23149.29901123047
198,buy,355.7200012207031,0,19592.098999023438
199,buy,346.19000244140625,0,16130.198974609375
202,buy,406.8399963378906,0,12061.799011230469
203,buy,413.7300109863281,0,7924.4989013671875
204,buy,411.25,0,3811.9989013671875
209,sell,420.1900024414063,-2.0307744413678486,8013.898925781251
211,sell,432.3599853515625,0.5535081409424053,12337.498779296875
214,sell,436.6499938964844,2.0734945865862624,16703.99871826172
216,sell,447.239990234375,7.651938161817115,21176.39862060547
218,sell,448.6499938964844,11.327541909797612,25662.898559570312
220,sell,466.9500122070313,15.430255757568547,30332.398681640625
221,sell,465.9100036621094,14.493896259281136,34991.49871826172
222,sell,474.4700012207031,14.047064541710744,39736.19873046875
223,sell,474.9500122070313,9.261774952151521,44485.69885253906
224,sell,478.0,15.951875442321303,49265.69885253906
225,sell,479.55999755859375,19.743316750050443,54061.298828125
226,sell,479.1700134277344,20.715979866117507,58852.998962402344
227,sell,479.0,23.99689752429199,63642.998962402344
228,sell,477.1900024414063,24.2197084532541,68414.8989868164
229,sell,473.9700012207031,24.791344163494063,73154.59899902344
230,sell,465.739990234375,21.034304836036995,77811.99890136719
231,sell,453.8999938964844,20.209750866997783,82350.99884033203
232,sell,455.1499938964844,20.93474641607374,86902.49877929688
233,sell,446.7300109863281,18.307734048039485,91369.79888916016
234,sell,452.0,18.844165844944893,95889.79888916016
235,sell,453.760009765625,20.440613076476446,100427.3989868164
236,sell,459.8900146484375,22.01910907293523,105026.29913330078
237,sell,463.0,24.2652794091979,109656.29913330078
238,sell,479.9800109863281,25.810594401231228,114456.09924316406
239,sell,469.8299865722656,21.733377824131125,119154.39910888672
240,sell,472.05999755859375,26.44915576373645,123874.99908447266
241,sell,486.1199951171875,32.84508098462869,128736.19903564453
242,sell,495.0199890136719,37.048718794045364,133686.39892578125
243,sell,489.2699890136719,37.55904157917144,138579.09881591797
244,sell,491.6099853515625,38.2013897628848,143495.1986694336
245,sell,486.760009765625,40.60487198731589,148362.79876708984
246,sell,491.1900024414063,20.732967963518742,153274.6987915039
247,sell,491.7900085449219,18.867376183927174,158192.59887695312
248,sell,490.510009765625,19.272950702887538,163097.69897460938
