day,operation,price,investment,total balance
181,sell,58.900001525878906,-0.22022235491485181,99983.10035705566
182,sell,59.15999984741211,0.9900955927419429,100574.70035552979
190,buy,56.41999816894531,0,100010.50037384033
192,buy,56.61000061035156,0,99444.40036773682
195,buy,56.2599983215332,0,98881.80038452148
197,buy,57.16999816894531,0,98310.10040283203
198,sell,57.369998931884766,1.6838014777929442,98883.80039215088
199,sell,56.84999847412109,0.42394958696686313,99452.30037689209
201,sell,56.459999084472656,0.3554937236158856,100016.90036773682
204,sell,56.61000061035156,-0.9795304819476802,100583.00037384033
206,buy,51.02000045776367,0,100072.8003692627
213,buy,52.290000915527344,0,99549.90036010742
214,sell,52.41999816894531,2.744017441435762,100074.10034179688
221,buy,50.84000015258789,0,99565.700340271
223,buy,48.47999954223633,0,99080.90034484863
224,buy,49.41999816894531,0,98586.70036315918
