day,operation,price,investment,total balance
123,buy,119.6999969482422,0,67528.69995117188
124,sell,119.9000015258789,18.677623453014316,68727.69996643066
126,sell,120.11000061035156,18.46336062076589,69928.79997253418
127,buy,119.4800033569336,0,68733.99993896484
128,sell,116.4499969482422,15.422735308481187,69898.49990844727
130,buy,118.93000030517578,0,68709.19990539551
131,sell,124.54000091552734,20.061695637844355,69954.59991455078
132,sell,125.41999816894533,20.180143192242188,71208.79989624023
133,sell,124.6500015258789,16.029043257736543,72455.29991149902
136,sell,119.1999969482422,9.488375072154083,73647.29988098145
137,buy,120.0199966430664,0,72447.09991455078
138,buy,121.52999877929688,0,71231.79992675781
140,sell,129.27000427246094,21.987357538319763,72524.49996948242
141,buy,129.39999389648438,0,71230.50003051758
143,sell,132.72000122070312,27.00478585713218,72557.70004272461
145,sell,128.3800048828125,23.229031010508102,73841.50009155273
147,buy,128.11000061035156,0,72560.40008544922
148,buy,131.52999877929688,0,71245.10009765625
149,buy,131.39999389648438,0,69931.1001586914
150,buy,129.66000366210938,0,68634.50012207031
151,sell,129.69000244140625,23.174091854605148,69931.40014648438
152,buy,129.55999755859375,0,68635.80017089844
153,sell,131.3300018310547,24.589694780802386,69949.10018920898
157,buy,127.45999908447266,0,68674.50019836426
158,sell,128.3699951171875,23.777838444130225,69958.20014953613
159,sell,129.0800018310547,20.25340621843297,71249.00016784668
160,sell,132.3699951171875,25.68362656735994,72572.70011901855
161,buy,129.77999877929688,0,71274.90013122559
162,sell,129.8800048828125,23.21411665930821,72573.70018005371
164,sell,134.57000732421875,28.541411964849274,73919.4002532959
165,sell,135.8800048828125,28.710812991954842,75278.20030212402
166,sell,136.1699981689453,26.352419421464347,76639.90028381348
167,sell,135.66000366210938,12.264157376154921,77996.50032043457
168,sell,135.77000427246094,10.778399948606152,79354.20036315918
169,sell,134.4600067138672,11.21588504288458,80698.80043029785
170,sell,135.25999450683594,9.539999052195425,82051.40037536621
173,buy,135.33999633789062,0,80698.0004119873
174,sell,136.7100067138672,11.26394047197182,82065.10047912598
175,sell,138.10000610351562,8.475381943162645,83446.10054016113
176,sell,137.39999389648438,12.411020308370343,84820.10047912598
178,sell,138.0399932861328,11.64671139402318,86200.5004119873
180,buy,130.44000244140625,0,84896.10038757324
181,buy,130.25,0,83593.60038757324
183,buy,128.57000732421875,0,82307.90031433105
184,buy,130.5399932861328,0,81002.50038146973
185,buy,132.30999755859375,0,79679.40040588379
186,sell,130.86000061035156,5.813861524914061,80988.0004119873
187,sell,134.1699981689453,7.258775359244527,82329.70039367676
188,sell,132.42999267578125,9.85482316323361,83654.00032043457
190,sell,135.07000732421875,14.13724142644023,85004.70039367676
191,sell,137.5800018310547,15.516375813345675,86380.5004119873
192,sell,138.4199981689453,15.639099162882655,87764.70039367676
193,sell,138.05999755859375,15.550714495842815,89145.3003692627
194,sell,140.5500030517578,18.178762878251785,90550.80039978027
195,buy,138.97000122070312,0,89161.10038757324
196,sell,137.36000061035156,14.44759577760486,90534.70039367676
197,sell,139.10000610351562,14.457341809182896,91925.70045471191
198,buy,139.72000122070312,0,90528.50044250488
200,sell,137.75,6.4528643719993894,91906.00044250488
201,buy,135.60000610351562,0,90550.00038146973
203,sell,138.80999755859375,8.352194908488359,91938.10035705566
204,buy,125.61000061035156,0,90682.00035095215
206,buy,122.16999816894533,0,89460.3003692627
207,buy,124.45999908447266,0,88215.70037841797
208,buy,124.08000183105467,0,86974.90036010742
209,sell,126.4499969482422,-3.862238180035836,88239.40032958984
211,sell,129.10000610351562,-1.7503713088302408,89530.400390625
212,sell,130.25,0.455033411404291,90832.900390625
213,sell,130.97000122070312,1.0883017047539678,92142.60040283203
214,sell,131.83999633789062,3.4363700650234397,93461.00036621094
215,sell,130.24000549316406,0.3544511621158761,94763.40042114258
216,sell,132.58999633789062,-2.031919664852313,96089.30038452148
217,sell,132.08999633789062,1.2649446991735174,97410.20034790039
218,sell,133.6199951171875,2.5873283049424183,98746.40029907227
219,sell,134.6199951171875,4.7055980775612145,100092.60025024414
221,sell,135.30999755859375,3.654055858579282,101445.70022583008
222,sell,136.25,2.977856937576778,102808.20022583008
223,sell,136.97000122070312,-1.4391595181925125,104177.90023803711
225,sell,136.69000244140625,-2.168622067581189,105544.80026245117
227,sell,137.1999969482422,1.179934198163049,106916.8002319336
229,buy,132.52999877929688,0,105591.50024414062
230,buy,131.86000061035156,0,104272.90023803711
233,buy,130.02000427246094,0,102972.7001953125
234,sell,136.92999267578125,9.012014975260499,104342.00012207031
235,sell,134.99000549316406,10.493580679677446,105691.90017700195
237,sell,132.52000427246094,6.475980433293953,107017.10021972656
238,sell,132.57000732421875,6.842364094033406,108342.80029296875
239,sell,131.94000244140625,-0.4451794637628798,109662.20031738281
240,sell,132.60000610351562,0.5612054373871805,110988.20037841797
242,sell,136.64999389648438,5.09920735745408,112354.70031738281
243,buy,138.33999633789062,0,110971.3003540039
244,sell,140.4199981689453,1.50354336136771,112375.50033569336
247,buy,140.3699951171875,0,110971.80038452148
248,sell,140.22999572753906,-0.09973597956711433,112374.10034179688
